month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,_source_file,_row_id,remaining_lease_years,remaining_lease_months,remaining_lease_display,price_per_sqm,is_price_anomaly,price_anomaly_reason,resale_identifier,resale_identifier_hash
2012-11,ANG MO KIO,3 ROOM,424,ANG MO KIO AVE 3,01 TO 03,73,New Generation,1979,396000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16824,51,4,51 years 04 months,5424.657534246576,False,,S4243611A,e6c92486d6b9c988eb6e0f325e4621bb80dd3fbc8d0aed9d51e23a9caa929a65
2012-11,ANG MO KIO,3 ROOM,419,ANG MO KIO AVE 10,04 TO 06,74,New Generation,1979,397000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16825,51,4,51 years 04 months,5364.864864864865,False,,S4193611A,bdf0c54f9c6b52648842789d1d712456b23d849a27ac19f3e722f27edb03ed46
2012-11,ANG MO KIO,3 ROOM,118,ANG MO KIO AVE 4,10 TO 12,73,New Generation,1978,405800,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16827,50,4,50 years 04 months,5558.904109589041,False,,S1183611A,fff09badf515546349847a9df1f5fdb66caa5499c7909be25ee961a95206d8b4
2012-11,ANG MO KIO,3 ROOM,560,ANG MO KIO AVE 10,13 TO 15,82,New Generation,1980,413000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16828,52,4,52 years 04 months,5036.585365853659,False,,S5603611A,85e0d7027583486bf0dc11595875d7beb76b311b0fbdcead92dbfbbcb4a36ee3
2012-11,ANG MO KIO,3 ROOM,561,ANG MO KIO AVE 10,04 TO 06,82,New Generation,1980,435000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16830,52,4,52 years 04 months,5304.878048780488,False,,S5613611A,cf9dbc613602009c2b9de3d803f0b0cecc23adb298cdc8aeb133cfc1fb52c521
2012-11,ANG MO KIO,4 ROOM,565,ANG MO KIO AVE 3,04 TO 06,92,New Generation,1980,447000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16831,52,4,52 years 04 months,4858.695652173913,False,,S5654911A,5baac215d501a0e537fb45fc25632aae389aef3a7f84663f09d9555c2373a14e
2012-11,ANG MO KIO,3 ROOM,417,ANG MO KIO AVE 10,10 TO 12,89,New Generation,1979,448000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16832,51,4,51 years 04 months,5033.70786516854,False,,S4173611A,c69153a4309465f1a42745ce24bbab96aff51d5d74ce3e3f2050f15ab158ec8b
2012-11,ANG MO KIO,3 ROOM,301,ANG MO KIO AVE 3,04 TO 06,88,New Generation,1978,450000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16834,50,4,50 years 04 months,5113.636363636364,False,,S3013611A,7c1f3d0f115e65f9a77853c84b2a36d2f0d8e33825a4d56b772ce69c48e953fb
2012-11,ANG MO KIO,3 ROOM,523,ANG MO KIO AVE 5,07 TO 09,82,New Generation,1980,450000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16835,52,4,52 years 04 months,5487.804878048781,False,,S5233611A,9a72d6a0219d8b5e8223293d7967390e49c4aa511ca32c1f28cf922c6c7adfd2
2012-11,ANG MO KIO,4 ROOM,563,ANG MO KIO AVE 3,01 TO 03,92,New Generation,1980,454888,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16836,52,4,52 years 04 months,4944.434782608696,False,,S5634911A,fe26942769d214d98316f697e48bc8ddb70921991e410c4d920416f735d37410
2012-11,ANG MO KIO,4 ROOM,610,ANG MO KIO AVE 4,01 TO 03,95,New Generation,1980,456000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16837,52,4,52 years 04 months,4800.0,False,,S6104911A,2f2ad67981c9c4dcc80b4c5aa76a9bfee736524f95374ba68a005af612675cb5
2012-11,ANG MO KIO,4 ROOM,612,ANG MO KIO AVE 4,07 TO 09,91,New Generation,1980,464000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16838,52,4,52 years 04 months,5098.9010989010985,False,,S6124911A,28122483e70c9cbd7220221991c12553edc806b1c23ab126b6849d982d7dea10
2012-11,ANG MO KIO,4 ROOM,467,ANG MO KIO AVE 10,04 TO 06,92,New Generation,1979,465000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16839,51,4,51 years 04 months,5054.347826086957,False,,S4674911A,cffa356c43564b505a58c550e8815b48cc23b605490c8bb0b1d9e5f565f4ef87
2012-11,ANG MO KIO,4 ROOM,572,ANG MO KIO AVE 3,07 TO 09,92,New Generation,1979,466000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16840,51,4,51 years 04 months,5065.217391304348,False,,S5724911A,6f3ddb05f14950a1d554167ac532717d9b3c9d36d6442d485f0c273683927760
2012-11,ANG MO KIO,4 ROOM,427,ANG MO KIO AVE 3,10 TO 12,92,New Generation,1978,471000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16841,50,4,50 years 04 months,5119.565217391304,False,,S4274911A,67b0867ae8214c461b75a599fcb6dc5322d08a3a9b6a72483c193b12442c99ba
2012-11,ANG MO KIO,4 ROOM,335,ANG MO KIO AVE 1,01 TO 03,91,New Generation,1982,490000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16842,54,4,54 years 04 months,5384.615384615385,False,,S3354911A,44e5df6ba5735900d00b94626b3b6fe0b6531be2997670fe0605dff74a766423
2012-11,ANG MO KIO,4 ROOM,150,ANG MO KIO AVE 5,10 TO 12,93,New Generation,1981,500000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16843,53,4,53 years 04 months,5376.344086021505,False,,S1504911A,677fdd32bacb0633dd91d2d0b6c1f3ad0dc3be074a20b2ce5ec67fdddbd72dc2
2012-11,ANG MO KIO,4 ROOM,504,ANG MO KIO AVE 8,10 TO 12,93,New Generation,1980,500000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16844,52,4,52 years 04 months,5376.344086021505,False,,S5044911A,60e5e3fd2fbe0b9c3d7b42c78fcfb552ccfddbe55e74fdbe9f815aa43a284550
2012-11,ANG MO KIO,4 ROOM,205,ANG MO KIO AVE 1,10 TO 12,98,New Generation,1977,525000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16845,49,4,49 years 04 months,5357.142857142857,False,,S2054911A,6026d44ce9a1592c5f9ec2507922bcef791f7f85c974c58bc3b6ebc8facce79b
2012-11,ANG MO KIO,4 ROOM,301,ANG MO KIO AVE 3,01 TO 03,98,New Generation,1978,525888,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16846,50,4,50 years 04 months,5366.2040816326535,False,,S3014911A,b2fb4a5bd9cba0a3c8bae1207aac55b492155b704cd54518897099d4e728d8f8
2012-11,ANG MO KIO,4 ROOM,596C,ANG MO KIO ST 52,01 TO 03,93,Model A,2002,543000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16847,74,4,74 years 04 months,5838.709677419355,False,,S5964911A,1be15826c45d9ea00d7beaaba3e7c6867505cad5e4e7eb56c6c741ccd50ff4e0
2012-11,ANG MO KIO,5 ROOM,620,ANG MO KIO AVE 9,04 TO 06,121,Improved,1980,555000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16849,52,4,52 years 04 months,4586.7768595041325,False,,S6206211A,79642b4f8dc8d21b6f8989f2c8a935a66f57afd10197db45ba2a469589884a16
2012-11,ANG MO KIO,4 ROOM,304,ANG MO KIO AVE 1,07 TO 09,97,New Generation,1977,570000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16850,49,4,49 years 04 months,5876.288659793814,False,,S3044911A,da788ba7ce425dbdb54efb8b0a91029b9341041188fc98b648db45b235894619
2012-11,ANG MO KIO,4 ROOM,312,ANG MO KIO AVE 3,13 TO 15,98,New Generation,1978,570000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16851,50,4,50 years 04 months,5816.326530612245,False,,S3124911A,bcb57cc6b17b5af3e6de1e01cc95392a0adb38ec8b80bab05ed818678bb26ccf
2012-11,ANG MO KIO,4 ROOM,423,ANG MO KIO AVE 3,10 TO 12,108,Model A,1993,570000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16852,65,4,65 years 04 months,5277.777777777777,False,,S4234911A,fd37f9fb3d0badfd0bae9afade3d5e538a2355b855e9c072244f3be93b782b6d
2012-11,ANG MO KIO,4 ROOM,354,ANG MO KIO ST 32,22 TO 24,95,Model A,2001,601000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16853,73,4,73 years 04 months,6326.315789473684,False,,S3544911A,e7b70ae39569496d202869bcc0f9c0fb005e0b57e2db64734d57d838487d5324
2012-11,ANG MO KIO,5 ROOM,501,ANG MO KIO AVE 5,01 TO 03,121,Improved,1981,610000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16854,53,4,53 years 04 months,5041.322314049587,False,,S5016211A,21e858ffe8ae6c37986ae86addd5e09326e7e1be83687e4d3bc884975a0ccca6
2012-11,ANG MO KIO,5 ROOM,101,ANG MO KIO AVE 3,10 TO 12,117,Standard,1978,615000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16855,50,4,50 years 04 months,5256.410256410257,False,,S1016211A,ec4231c75232d7c0c0bae842c59e09c150772082acf4869f9d6c8bd5a5cdcd5f
2012-11,ANG MO KIO,5 ROOM,520,ANG MO KIO AVE 5,16 TO 18,118,Improved,1980,650000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16856,52,4,52 years 04 months,5508.474576271186,False,,S5206211A,01862cc62f9e700a5fde5d875dbaa82da7a0ec767bbea3b680dbf2a53f85a1ed
2012-11,ANG MO KIO,5 ROOM,642,ANG MO KIO AVE 5,10 TO 12,121,Improved,1980,650000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16857,52,4,52 years 04 months,5371.900826446281,False,,S6426211A,9accf3b62e046acd78ca611b06fa692f496c32f44a471516bafee25086180207
2012-11,ANG MO KIO,5 ROOM,700C,ANG MO KIO AVE 6,01 TO 03,110,Improved,2003,690000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16858,75,4,75 years 04 months,6272.727272727273,False,,S7006211A,bd9a86115112154823954c933a0fb0acb2e03abcdbc08df23c5e0531b82ff7b2
2012-11,ANG MO KIO,5 ROOM,521,ANG MO KIO AVE 5,22 TO 24,118,Improved,1980,700000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16859,52,4,52 years 04 months,5932.203389830508,False,,S5216211A,39d340aa6234b58cfee0000a29f667d532672bbb430787d8fad19a918fc5c277
2012-11,ANG MO KIO,EXECUTIVE,564,ANG MO KIO AVE 3,10 TO 12,163,Adjoined flat,1985,830000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16860,57,4,57 years 04 months,5092.0245398773,False,,S5648311A,4988f54ea4635beb577620c4ba7f46f7f2cc53cddf04a5bdac15cd022a6839e9
2012-11,BEDOK,2 ROOM,541,BEDOK NTH ST 3,01 TO 03,45,Improved,1985,265000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16861,57,4,57 years 04 months,5888.888888888889,False,,S5412711B,f7b6093575ee1d85842356b5973d5c37a3dd425700551b0ee25d697086a621f0
2012-11,BEDOK,2 ROOM,113,BEDOK NTH ST 2,04 TO 06,44,Improved,1978,270000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16862,50,4,50 years 04 months,6136.363636363636,False,,S1132711B,2b2d272f63726a3dcd73e104a5a26a612a309c18e773ff17aed04f083561e041
2012-11,BEDOK,2 ROOM,617,BEDOK RESERVOIR RD,01 TO 03,45,Improved,1986,285000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16863,58,4,58 years 04 months,6333.333333333333,False,,S6172711B,571141d591e20dcb7708d5175a5fd40f72dc6029f241c3f8496e4c4141fc5b34
2012-11,BEDOK,3 ROOM,76,BEDOK NTH RD,10 TO 12,59,Improved,1978,295000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16864,50,4,50 years 04 months,5000.0,False,,S0763511B,80e780264ab3fe08b7cf9fc9201a416f44538eb4a496880f4b80108182724a91
2012-11,BEDOK,3 ROOM,501,BEDOK NTH ST 3,10 TO 12,59,Improved,1978,323000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16866,50,4,50 years 04 months,5474.576271186441,False,,S5013511B,e0093dd1d7170646853741bfdbb0f73c2dfabe664930c6180ac1cc9d2d0a274c
2012-11,BEDOK,3 ROOM,632,BEDOK RESERVOIR RD,01 TO 03,67,New Generation,1982,323000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16867,54,4,54 years 04 months,4820.895522388059,False,,S6323511B,e9d3b93b84408ad2534066f15c2589b729da20736fcece87e43fd571b100dca5
2012-11,BEDOK,3 ROOM,74,BEDOK NTH RD,07 TO 09,59,Improved,1978,325000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16869,50,4,50 years 04 months,5508.474576271186,False,,S0743511B,d5b74f10211f42349154dbccf069451b8f2504fa3ba1aee0fe4bbe15fec3ff70
2012-11,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,01 TO 03,68,New Generation,1980,330000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16870,52,4,52 years 04 months,4852.941176470588,False,,S5503511B,98f61b9c672c40be02e9c3cf059a224226e0b40adc1043cbd266c70a215e5482
2012-11,BEDOK,3 ROOM,631,BEDOK RESERVOIR RD,01 TO 03,67,New Generation,1982,330000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16871,54,4,54 years 04 months,4925.373134328358,False,,S6313511B,e8b096fb091c7842a02d5e4368269a056232290a4edbf3a7e758e94260525e34
2012-11,BEDOK,3 ROOM,625,BEDOK RESERVOIR RD,01 TO 03,68,New Generation,1981,330000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16872,53,4,53 years 04 months,4852.941176470588,False,,S6253511B,6ff5641998ff7033fb41905b385a2cfe182df1109776cfcb7a6b022774be249e
2012-11,BEDOK,3 ROOM,531,BEDOK NTH ST 3,01 TO 03,68,New Generation,1979,330888,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16873,51,4,51 years 04 months,4866.0,False,,S5313511B,7e80738afb493379ac181a8ac9f0e0fb3c6d6ed7782b6be49b74efe5f03491a0
2012-11,BEDOK,3 ROOM,534,BEDOK NTH ST 3,10 TO 12,60,Improved,1986,335000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16874,58,4,58 years 04 months,5583.333333333333,False,,S5343511B,bc80f86b9e45b46ca24cc6fd75f9691cba169677152ca156481fbe851557dfa6
2012-11,BEDOK,3 ROOM,533,BEDOK NTH ST 3,01 TO 03,68,New Generation,1980,335000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16875,52,4,52 years 04 months,4926.470588235294,False,,S5333511B,fc4b3569e0eab55e48ed871ae15e7c2f745d55614b2f2bc5b30ceff5d4cfdb16
2012-11,BEDOK,3 ROOM,525,BEDOK NTH ST 3,04 TO 06,67,New Generation,1979,338000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16876,51,4,51 years 04 months,5044.776119402985,False,,S5253511B,7c9d05606fa769b54d822fc833b4c87e806f0043892fdf48453d4111fcd83317
2012-11,BEDOK,3 ROOM,55,CHAI CHEE DR,07 TO 09,80,Model A,1984,340000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16878,56,4,56 years 04 months,4250.0,False,,S0553511B,a4eeb9bbfa4e6ddd43dc57b4949e3f7263a3220d1beb2881901518a7f13e87a2
2012-11,BEDOK,3 ROOM,45,CHAI CHEE ST,01 TO 03,68,New Generation,1980,340000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16879,52,4,52 years 04 months,5000.0,False,,S0453511B,50251fa6a45a0e4824b663f1256af4f70456dbbaa4702c4223be158f460d99a4
2012-11,BEDOK,3 ROOM,529,BEDOK NTH ST 3,10 TO 12,68,New Generation,1979,345000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,16881,51,4,51 years 04 months,5073.529411764706,False,,S5293511B,946d9d249abdc8f31c658bf8241aaaa4dd1e803704358af7b25c9f0e1cf349d3
