month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,_source_file,_row_id,remaining_lease_years,remaining_lease_months,remaining_lease_display,price_per_sqm,is_price_anomaly,price_anomaly_reason
2012-10,ANG MO KIO,3 ROOM,213,ANG MO KIO AVE 3,04 TO 06,67,New Generation,1976,330000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14848,48,4,48 years 04 months,4925.373134328358,False,
2012-10,ANG MO KIO,3 ROOM,213,ANG MO KIO AVE 3,01 TO 03,67,New Generation,1976,330000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14849,48,4,48 years 04 months,4925.373134328358,False,
2012-10,ANG MO KIO,3 ROOM,607,ANG MO KIO AVE 4,01 TO 03,68,New Generation,1980,332000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14850,52,4,52 years 04 months,4882.35294117647,False,
2012-10,ANG MO KIO,3 ROOM,330,ANG MO KIO AVE 1,01 TO 03,68,New Generation,1981,336000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14851,53,4,53 years 04 months,4941.176470588235,False,
2012-10,ANG MO KIO,3 ROOM,603,ANG MO KIO AVE 5,07 TO 09,67,New Generation,1980,338500,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14852,52,4,52 years 04 months,5052.238805970149,False,
2012-10,ANG MO KIO,3 ROOM,212,ANG MO KIO AVE 3,04 TO 06,67,New Generation,1977,338888,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14853,49,4,49 years 04 months,5058.0298507462685,False,
2012-10,ANG MO KIO,3 ROOM,608,ANG MO KIO AVE 5,10 TO 12,67,New Generation,1980,340000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14854,52,4,52 years 04 months,5074.626865671642,False,
2012-10,ANG MO KIO,3 ROOM,150,ANG MO KIO AVE 5,01 TO 03,68,New Generation,1981,340000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14855,53,4,53 years 04 months,5000.0,False,
2012-10,ANG MO KIO,3 ROOM,475,ANG MO KIO AVE 10,04 TO 06,67,New Generation,1979,347000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14856,51,4,51 years 04 months,5179.104477611941,False,
2012-10,ANG MO KIO,3 ROOM,180,ANG MO KIO AVE 5,04 TO 06,68,New Generation,1981,347000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14857,53,4,53 years 04 months,5102.941176470588,False,
2012-10,ANG MO KIO,3 ROOM,631,ANG MO KIO AVE 4,01 TO 03,67,New Generation,1985,348000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14858,57,4,57 years 04 months,5194.0298507462685,False,
2012-10,ANG MO KIO,3 ROOM,542,ANG MO KIO AVE 10,01 TO 03,68,New Generation,1981,349000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14859,53,4,53 years 04 months,5132.35294117647,False,
2012-10,ANG MO KIO,3 ROOM,218,ANG MO KIO AVE 1,07 TO 09,67,New Generation,1976,350000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14860,48,4,48 years 04 months,5223.880597014925,False,
2012-10,ANG MO KIO,3 ROOM,468,ANG MO KIO AVE 10,01 TO 03,67,New Generation,1979,350000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14861,51,4,51 years 04 months,5223.880597014925,False,
2012-10,ANG MO KIO,3 ROOM,578,ANG MO KIO AVE 10,01 TO 03,67,New Generation,1980,350000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14862,52,4,52 years 04 months,5223.880597014925,False,
2012-10,ANG MO KIO,3 ROOM,534,ANG MO KIO AVE 10,04 TO 06,68,New Generation,1980,350000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14863,52,4,52 years 04 months,5147.058823529412,False,
2012-10,ANG MO KIO,3 ROOM,150,ANG MO KIO AVE 5,07 TO 09,68,New Generation,1981,350000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14864,53,4,53 years 04 months,5147.058823529412,False,
2012-10,ANG MO KIO,3 ROOM,218,ANG MO KIO AVE 1,04 TO 06,67,New Generation,1976,352000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14865,48,4,48 years 04 months,5253.731343283582,False,
2012-10,ANG MO KIO,3 ROOM,502,ANG MO KIO AVE 5,07 TO 09,68,New Generation,1981,352000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14866,53,4,53 years 04 months,5176.470588235294,False,
2012-10,ANG MO KIO,3 ROOM,225,ANG MO KIO AVE 1,07 TO 09,67,New Generation,1978,353000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14867,50,4,50 years 04 months,5268.6567164179105,False,
2012-10,ANG MO KIO,3 ROOM,456,ANG MO KIO AVE 10,01 TO 03,74,New Generation,1980,353000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14868,52,4,52 years 04 months,4770.27027027027,False,
2012-10,ANG MO KIO,3 ROOM,610,ANG MO KIO AVE 4,04 TO 06,68,New Generation,1980,358000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14869,52,4,52 years 04 months,5264.705882352941,False,
2012-10,ANG MO KIO,3 ROOM,462,ANG MO KIO AVE 10,10 TO 12,68,New Generation,1980,360000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14870,52,4,52 years 04 months,5294.117647058823,False,
2012-10,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,04 TO 06,68,New Generation,1980,360000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14871,52,4,52 years 04 months,5294.117647058823,False,
2012-10,ANG MO KIO,3 ROOM,440,ANG MO KIO AVE 10,07 TO 09,67,New Generation,1979,362000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14872,51,4,51 years 04 months,5402.985074626866,False,
2012-10,ANG MO KIO,3 ROOM,118,ANG MO KIO AVE 4,04 TO 06,73,New Generation,1978,363000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14873,50,4,50 years 04 months,4972.602739726028,False,
2012-10,ANG MO KIO,3 ROOM,576,ANG MO KIO AVE 10,13 TO 15,67,New Generation,1980,365000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14874,52,4,52 years 04 months,5447.761194029851,False,
2012-10,ANG MO KIO,3 ROOM,122,ANG MO KIO AVE 3,04 TO 06,67,New Generation,1978,368000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14875,50,4,50 years 04 months,5492.537313432836,False,
2012-10,ANG MO KIO,3 ROOM,586,ANG MO KIO AVE 3,01 TO 03,67,New Generation,1979,370000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14876,51,4,51 years 04 months,5522.388059701492,False,
2012-10,ANG MO KIO,3 ROOM,644,ANG MO KIO AVE 4,01 TO 03,75,New Generation,1980,370000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14877,52,4,52 years 04 months,4933.333333333333,False,
2012-10,ANG MO KIO,3 ROOM,536,ANG MO KIO AVE 10,04 TO 06,68,New Generation,1980,372000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14878,52,4,52 years 04 months,5470.588235294118,False,
2012-10,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68,New Generation,1981,373000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14879,53,4,53 years 04 months,5485.294117647059,False,
2012-10,ANG MO KIO,3 ROOM,649,ANG MO KIO AVE 5,01 TO 03,75,New Generation,1980,373000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14880,52,4,52 years 04 months,4973.333333333333,False,
2012-10,ANG MO KIO,3 ROOM,416,ANG MO KIO AVE 10,13 TO 15,74,New Generation,1979,375000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14881,51,4,51 years 04 months,5067.5675675675675,False,
2012-10,ANG MO KIO,3 ROOM,118,ANG MO KIO AVE 4,10 TO 12,73,New Generation,1978,376000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14882,50,4,50 years 04 months,5150.684931506849,False,
2012-10,ANG MO KIO,3 ROOM,103,ANG MO KIO AVE 3,01 TO 03,73,New Generation,1978,378000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14883,50,4,50 years 04 months,5178.082191780822,False,
2012-10,ANG MO KIO,3 ROOM,106,ANG MO KIO AVE 4,10 TO 12,73,New Generation,1978,380000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14884,50,4,50 years 04 months,5205.479452054795,False,
2012-10,ANG MO KIO,3 ROOM,107,ANG MO KIO AVE 4,07 TO 09,73,New Generation,1978,385000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14885,50,4,50 years 04 months,5273.972602739726,False,
2012-10,ANG MO KIO,3 ROOM,180,ANG MO KIO AVE 5,04 TO 06,82,New Generation,1981,385000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14886,53,4,53 years 04 months,4695.121951219512,False,
2012-10,ANG MO KIO,3 ROOM,173,ANG MO KIO AVE 4,13 TO 15,83,New Generation,1982,388000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14887,54,4,54 years 04 months,4674.698795180723,False,
2012-10,ANG MO KIO,3 ROOM,150,ANG MO KIO AVE 5,07 TO 09,82,New Generation,1981,390000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14888,53,4,53 years 04 months,4756.09756097561,False,
2012-10,ANG MO KIO,3 ROOM,129,ANG MO KIO AVE 3,07 TO 09,73,New Generation,1979,393000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14889,51,4,51 years 04 months,5383.561643835616,False,
2012-10,ANG MO KIO,3 ROOM,345,ANG MO KIO AVE 3,01 TO 03,73,New Generation,1978,406500,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14890,50,4,50 years 04 months,5568.493150684932,False,
2012-10,ANG MO KIO,3 ROOM,126,ANG MO KIO AVE 3,04 TO 06,82,New Generation,1978,408888,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14891,50,4,50 years 04 months,4986.4390243902435,False,
2012-10,ANG MO KIO,3 ROOM,256,ANG MO KIO AVE 4,10 TO 12,88,New Generation,1977,410000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14892,49,4,49 years 04 months,4659.090909090909,False,
2012-10,ANG MO KIO,3 ROOM,475,ANG MO KIO AVE 10,01 TO 03,82,New Generation,1979,413000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14893,51,4,51 years 04 months,5036.585365853659,False,
2012-10,ANG MO KIO,3 ROOM,343,ANG MO KIO AVE 3,01 TO 03,73,New Generation,1978,422000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14894,50,4,50 years 04 months,5780.821917808219,False,
2012-10,ANG MO KIO,3 ROOM,202,ANG MO KIO AVE 3,07 TO 09,81,New Generation,1977,425000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14895,49,4,49 years 04 months,5246.913580246914,False,
2012-10,ANG MO KIO,3 ROOM,475,ANG MO KIO AVE 10,10 TO 12,82,New Generation,1979,427800,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14896,51,4,51 years 04 months,5217.073170731707,False,
2012-10,ANG MO KIO,4 ROOM,211,ANG MO KIO AVE 3,01 TO 03,81,New Generation,1977,440000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14897,49,4,49 years 04 months,5432.098765432099,False,
2012-10,ANG MO KIO,4 ROOM,173,ANG MO KIO AVE 4,01 TO 03,92,New Generation,1982,448000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14899,54,4,54 years 04 months,4869.565217391304,False,
2012-10,ANG MO KIO,4 ROOM,604,ANG MO KIO AVE 5,10 TO 12,91,New Generation,1980,463000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14900,52,4,52 years 04 months,5087.912087912088,False,
2012-10,ANG MO KIO,4 ROOM,472,ANG MO KIO AVE 10,13 TO 15,92,New Generation,1979,469000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14901,51,4,51 years 04 months,5097.826086956522,False,
2012-10,ANG MO KIO,4 ROOM,177,ANG MO KIO AVE 4,07 TO 09,91,New Generation,1981,470000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14902,53,4,53 years 04 months,5164.8351648351645,False,
2012-10,ANG MO KIO,4 ROOM,112,ANG MO KIO AVE 4,01 TO 03,98,New Generation,1978,471000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14903,50,4,50 years 04 months,4806.122448979592,False,
2012-10,ANG MO KIO,4 ROOM,557,ANG MO KIO AVE 10,07 TO 09,92,New Generation,1980,472000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14904,52,4,52 years 04 months,5130.434782608696,False,
2012-10,ANG MO KIO,4 ROOM,634,ANG MO KIO AVE 6,10 TO 12,91,New Generation,1980,478000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14905,52,4,52 years 04 months,5252.747252747253,False,
2012-10,ANG MO KIO,4 ROOM,558,ANG MO KIO AVE 10,10 TO 12,92,New Generation,1980,480000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14906,52,4,52 years 04 months,5217.391304347826,False,
2012-10,ANG MO KIO,4 ROOM,466,ANG MO KIO AVE 10,10 TO 12,93,New Generation,1984,492000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14907,56,4,56 years 04 months,5290.322580645161,False,
2012-10,ANG MO KIO,4 ROOM,173,ANG MO KIO AVE 4,13 TO 15,91,New Generation,1982,495000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14908,54,4,54 years 04 months,5439.56043956044,False,
2012-10,ANG MO KIO,4 ROOM,324,ANG MO KIO AVE 3,01 TO 03,98,New Generation,1978,515000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14909,50,4,50 years 04 months,5255.102040816327,False,
2012-10,ANG MO KIO,4 ROOM,131,ANG MO KIO AVE 3,07 TO 09,98,New Generation,1979,515000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,14910,51,4,51 years 04 months,5255.102040816327,False,
